r,centro,modelo,consec.,desc.,descripción_actual,tipo,mod.,placa,atributos,fecha_adquisición,valor_ingreso,ubicación,observaciones,evidencias,origen
76,922710,,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922711680,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:DE TRABAJO 2 EN 1 AIRE CALIENTE Y PUNTA DE CAUTIN CTO 3761 LOTE 2,2015-12-29,"$437.468,00",,,,ALEXANDER ZAPATA TORO
76,922710,,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922711681,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:DE TRABAJO 2 EN 1 AIRE CALIENTE Y PUNTA DE CAUTIN CTO 3761 LOTE 2,2015-12-29,"$437.468,00",,,,ALEXANDER ZAPATA TORO
76,922710,,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922711682,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:DE TRABAJO 2 EN 1 AIRE CALIENTE Y PUNTA DE CAUTIN CTO 3761 LOTE 2,2015-12-29,"$437.468,00",,,,ALEXANDER ZAPATA TORO
76,922710,ILI9486L,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711683,MARCA:N/A;SERIAL:.;MODELO:ILI9486L;OBSERVACIONES:TACTIL HDMI LCD CTO 3761 LOTE 2,2015-12-29,"$558.631,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711684,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711685,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711687,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711688,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711689,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711690,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711693,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711694,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711695,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711697,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711700,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711702,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711703,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711705,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711706,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711708,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711709,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711711,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711712,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711713,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,786-ELI70-CR,277535,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA REMOTO NOMBRE MODULO DISPLAY,4,INVE,922711714,MARCA:N/A;SERIAL:.;MODELO:786-ELI70-CR;OBSERVACIONES:TACTIL HDMI CTO 3761 LOTE 2,2015-12-29,"$660.268,00",,,,ALEXANDER ZAPATA TORO
76,922710,,247904,RACK,TIPO ELEMENTO DEVOLUTIVO USO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. MATERIAL N.A.,4,INVE,922711716,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CON CONEXION A TIERRA CTO 3761 LOTE 2,2015-12-29,"$1.418.153,00",,,,ALEXANDER ZAPATA TORO
76,922710,,247904,RACK,TIPO ELEMENTO DEVOLUTIVO USO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. MATERIAL N.A.,4,INVE,922711717,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CON CONEXION A TIERRA CTO 3761 LOTE 2,2015-12-29,"$1.418.153,00",,,,ALEXANDER ZAPATA TORO
76,922710,,247904,RACK,TIPO ELEMENTO DEVOLUTIVO USO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. MATERIAL N.A.,4,INVE,922711718,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CON CONEXION A TIERRA CTO 3761 LOTE 2,2015-12-29,"$1.418.153,00",,,,ALEXANDER ZAPATA TORO
76,922710,,247904,RACK,TIPO ELEMENTO DEVOLUTIVO USO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. MATERIAL N.A.,4,INVE,922711719,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CON CONEXION A TIERRA CTO 3761 LOTE 2,2015-12-29,"$1.418.153,00",,,,ALEXANDER ZAPATA TORO
76,922710,,272928,COMPONENTE ELECTRONICO,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA N.A. NOMBRE CAJA DE CONEXIONES,4,INVE,922711720,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CONEXION DE EXTRACTORES DE HUMO DE 35MM CTO 3761 LOTE 2,2015-12-29,"$1.875.182,00",,,,ALEXANDER ZAPATA TORO
76,922710,QP912,255473,PERFORADORA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE INDUSTRIAL CARACTERISTICA N.A. MATERIAL N.A.,4,INVE,922711731,MARCA:T-TECH;SERIAL:.;MODELO:QP912;OBSERVACIONES:METALIZADORA DE HUECOS PARA PCBS MULTICAPA POR PROCESO ELECTROLITICO CTO 3765,2015-12-30,"$28.720.000,00",,,,ALEXANDER ZAPATA TORO
76,922710,BRIGHTLINK 575WI+,234230,VIDEO BEAM,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA POWER LITE 84 RESOLUCION N.A.,4,INVE,922711768,MARCA:.;SERIAL:UJ9K4600631;MODELO:BRIGHTLINK 575WI+;OBSERVACIONES:PROYECTOR CON CONECTIVIDAD SIN ORDENADOR ENTRADA HDMI 2 600 LUMENS BLANCO 2 600 LUMENS COLOR 100 PULGADAS INTERACTIVIDAD EN TODA SU,2015-12-30,"$6.774.255,00",,,,ALEXANDER ZAPATA TORO
76,922710,BRIGHTLINK 575WI+,234230,VIDEO BEAM,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA POWER LITE 84 RESOLUCION N.A.,4,INVE,922711769,MARCA:.;SERIAL:UJ9K4600478;MODELO:BRIGHTLINK 575WI+;OBSERVACIONES:PROYECTOR CON CONECTIVIDAD SIN ORDENADOR ENTRADA HDMI 2 600 LUMENS BLANCO 2 600 LUMENS COLOR 100 PULGADAS INTERACTIVIDAD EN TODA SU,2015-12-30,"$6.774.255,00",,,,ALEXANDER ZAPATA TORO
76,922710,1996-AF7,277861,CPU,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA ESCRITORIO PROCESADOR AMD PHENOM II X4 B99 DE 3.4 GHZ DISCO DURO 1 TERABYTE MEMORIA RAM DE 8 GB UNIDAD LECTORA DVD-R/RW,4,INVE,922712048,MARCA:LENOVO;SERIAL:PB44P0P;MODELO:1996-AF7;OBSERVACIONES:N/A,2013-03-12,"$1.100.000,00",,,,ALEXANDER ZAPATA TORO
76,922710,L 197 WA,230780,MONITOR,TIPO ELEMENTO ELEMENTO DEVOLUTIVO TAMAÑO 19 PULGADAS UNIDAD DE MEDIDA UNIDAD TECNOLOGIA LCD,4,INVE,922712128,MARCA:LENOVO;SERIAL:V3VR195;MODELO:L 197 WA;OBSERVACIONES:N/A,2013-03-12,"$235.480,00",,,,ALEXANDER ZAPATA TORO
76,922710,45J488,230778,MOUSE,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD TECNOLOGIA OPTICO USB,4,INVE,922712288,MARCA:LENOVO;SERIAL:S/N;MODELO:45J488;OBSERVACIONES:N/A,2013-03-12,"$21.653,00",,,,ALEXANDER ZAPATA TORO
76,922710,SK8825,230779,TECLADO,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA USB,4,INVE,922712208,MARCA:LENOVO;SERIAL:S/N;MODELO:SK8825;OBSERVACIONES:N/A,2013-03-12,"$46.013,00",,,,ALEXANDER ZAPATA TORO
76,922710,,262693,ESTRUCTURA,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA BARANDA LATERAL MATERIAL ACERO INOXIDABLE,4,INVE,922712359,"MARCA:.;SERIAL:.;MODELO:N/A;OBSERVACIONES:PUNTO ECOLOGICO:ESTRUCTURA METALICA FABRICADA EN TUBERIA CUADRADA 1.5""X1.5 CALI. 18PARA SOPORTAR CANECAQS DE RECICLAJE Y SISTEMA DEL MISMO 2533",2016-08-29,"$1.800.000,00",,,,ALEXANDER ZAPATA TORO
76,922710,SP- D150,248126,PARLANTE O BAFLE,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA JUEGO CARACTERISTICA N.A.,4,INVE,922712362,MARCA:GENIUS;SERIAL:ZF5375202322;MODELO:SP- D150;OBSERVACIONES:PARLANTES DE 4W ALIMENTACION POR USB CONEXION AUDIO ESTANDAR DE 3.5 MM 2533,2016-08-29,"$45.000,00",,,,ALEXANDER ZAPATA TORO
76,922710,Z73220,259326,PELICULA,TIPO ELEMENTO DEVOLUTIVO USO PROYECCION UNIDAD DE MEDIDA UNIDAD CARACTERISTICA VINILO AUTOADHESIVO.,4,INVE,922712360,"MARCA:N/A;SERIAL:.;MODELO:Z73220;OBSERVACIONES:MULTITOUCH 32"" 2533",2016-08-29,"$1.522.500,00",,,,ALEXANDER ZAPATA TORO
76,922710,LED TV 4000,249244,TELEVISOR,TIPO ELEMENTO DEVOLUTIVO TAMAÑO 32 PULGADAS UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON CONTROL REMOTO DIMENSION 1.920 X 1.080 TECNOLOGIA LED,4,INVE,922712363,MARCA:SAMSUNG;SERIAL:03X13CFH401869;MODELO:LED TV 4000;OBSERVACIONES:DVB-12 RESOLUCION HD CONTRASTE 3.0001ENTRADA USB 3HDMI 1 VGA 2533,2016-08-29,"$1.164.000,00",,,,ALEXANDER ZAPATA TORO
76,922710,C920,274628,WEB CAM,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD TECNOLOGIA N.A. RESOLUCION N.A.,4,INVE,922712361,MARCA:LOGITECH;SERIAL:1608LZ0C5WS9;MODELO:C920;OBSERVACIONES:1080P FULL HD 15MPHD 720P AUDIO ESTERIO CON MICROFONOS CONEXION USB 2533,2016-08-29,"$346.500,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712364,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712365,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712366,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712367,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712368,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712369,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712370,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712371,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,WES51,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712372,MARCA:WELLER;SERIAL:.;MODELO:WES51;OBSERVACIONES:ESTACION DE SOLDADURA ANALOGA CONTROL DE TEMPERATURA 177°C TO 454°C- WES51 2921,2016-11-22,"$399.998,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712373,MARCA:PACE;SERIAL:010-101-B-016-42571;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712374,MARCA:PACE;SERIAL:010-101-B-008-42621;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712375,MARCA:PACE;SERIAL:010-101-B-001-42626;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712376,MARCA:PACE;SERIAL:010-101-B-002-42626;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712377,MARCA:PACE;SERIAL:010-101-B-001-42621;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712378,MARCA:PACE;SERIAL:010-101-B-005-42621;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712380,MARCA:PACE;SERIAL:010-101-B-004-42621;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0499,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712382,MARCA:PACE;SERIAL:010-101-B-002-42621;MODELO:8007-0499;OBSERVACIONES:ESTACION DE SOLDADURA CON TECNOLOGIA DE CONTROL INTELLINHEAD 1 CANAL TIP HEATER COMPATIBLE HANDPIECES=205° TO 454°C (400° TO 850°F)NOMINAL 97-127 VAC 50/60HZ 90W MAX 197-253 VAC 50/60HZ 90WMAX 2921,2016-11-22,"$916.380,00",,,,ALEXANDER ZAPATA TORO
76,922710,8007-0454,231821,ESTACION,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA DE SOLDADURA,4,INVE,922712388,MARCA:PACE;SERIAL:020-097-A-004-42626;MODELO:8007-0454;OBSERVACIONES:ESTACION DE SOLDADURA DE RETRABAJO 2921,2016-11-22,"$6.247.215,00",,,,ALEXANDER ZAPATA TORO
